ade;status;serviço;Loja;tipo_x;valor_x;situacao_x;tipo_y;valor_y;situacao_y;seguro;status_aguardandoRetornoDaSeguradora;Numero loja
82699884;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 719,31;Emitida -;;;;;Não Definido;
82700000;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 274,52;Emitida -;;;;;Não Definido;
82700013;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.081,10;Emitida -;;;;;Não Definido;
82700019;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.378,07;Emitida -;;;;;Não Definido;
82700161;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 205,93;Emitida -;;;;;Não Definido;
82700308;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 162,97;Emitida -;;;;;Não Definido;
82700317;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 197,12;Emitida -;;;;;Não Definido;
82700450;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 953,71;Emitida -;;;;;Não Definido;
82700570;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 653,07;Emitida -;;;;;Não Definido;
82700636;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 278,54;Emitida -;;;;;Não Definido;
82700750;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 269,95;Emitida -;;;;;Não Definido;
82700953;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 227,73;Emitida -;;;;;Não Definido;
82701262;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 540,56;Emitida -;;;;;Não Definido;
82701667;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 310,49;Emitida -;;;;;Não Definido;
82702007;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 226,68;Emitida -;;;;;Não Definido;
82702264;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 647,52;Emitida -;;;;;Não Definido;
82702344;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 200,74;Emitida -;;;;;Não Definido;
82702346;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 277,84;Emitida -;;;;;Não Definido;
82702360;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 223,44;Emitida -;;;;;Não Definido;
82702481;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 838,28;Emitida -;;;;;Não Definido;
82706600;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.217,23;Emitida -;;;;;Não Definido;
82708021;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 187,02;Emitida -;;;;;Não Definido;
82708208;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 247,44;Emitida -;;;;;Não Definido;
82708553;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 166,85;Emitida -;;;;;Não Definido;
82708623;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 262,68;Emitida -;;;;;Não Definido;
82709822;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 246,36;Emitida -;;;;;Não Definido;
82710039;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 235,76;Emitida -;;;;;Não Definido;
82710461;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 223,46;Emitida -;;;;;Não Definido;
82710925;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 164,58;Emitida -;;;;;Não Definido;
82711119;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 852,25;Emitida -;;;;;Não Definido;
82711176;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 172,09;Emitida -;;;;;Não Definido;
82711275;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 328,86;Emitida -;;;;;Não Definido;
82711700;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.079,96;Emitida -;;;;;Não Definido;
82712128;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 150,47;Emitida -;;;;;Não Definido;
82712228;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 590,22;Emitida -;;;;;Não Definido;
82712394;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 168,92;Emitida -;;;;;Não Definido;
82712466;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.397,84;Emitida -;;;;;Não Definido;
82712533;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 217,47;Emitida -;;;;;Não Definido;
82713122;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 195,66;Emitida -;;;;;Não Definido;
82713147;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.466,57;Emitida -;;;;;Não Definido;
82713318;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 229,12;Emitida -;;;;;Não Definido;
82713540;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 434,66;Emitida -;;;;;Não Definido;
82713580;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.333,61;Emitida -;;;;;Não Definido;
82714044;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 348,04;Emitida -;;;;;Não Definido;
82714437;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 242,48;Emitida -;;;;;Não Definido;
82714520;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 301,09;Emitida -;;;;;Não Definido;
82714626;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 173,58;Emitida -;;;;;Não Definido;
82714630;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 178,56;Emitida -;;;;;Não Definido;
82714639;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 302,24;Emitida -;;;;;Não Definido;
82714714;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 205,75;Emitida -;;;;;Não Definido;
82715218;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 305,14;Emitida -;;;;;Não Definido;
82715228;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 245,15;Emitida -;;;;;Não Definido;
82715279;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 182,87;Emitida -;;;;;Não Definido;
82715298;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 160,97;Emitida -;;;;;Não Definido;
82715676;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 4.971,91;Emitida -;;;;;Não Definido;
82716094;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 227,11;Emitida -;;;;;Não Definido;
82716311;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 228,20;Emitida -;;;;;Não Definido;
82716333;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 270,49;Emitida -;;;;;Não Definido;
82716367;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 299,28;Emitida -;;;;;Não Definido;
82716676;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 234,98;Emitida -;;;;;Não Definido;
82716966;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 242,58;Emitida -;;;;;Não Definido;
82717063;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 180,50;Emitida -;;;;;Cancelado;
82717085;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 205,71;Emitida -;;;;;Não Definido;
82717300;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 466,53;Emitida -;;;;;Não Definido;
82717414;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 205,73;Emitida -;;;;;Não Definido;
82717700;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 269,25;Emitida -;;;;;Não Definido;
82717853;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 571,53;Emitida -;;;;;Não Definido;
82717871;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 386,14;Emitida -;;;;;Não Definido;
82717942;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 252,52;Emitida -;;;;;Não Definido;
82717984;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 286,73;Emitida -;;;;;Não Definido;
82718090;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 237,12;Emitida -;;;;;Não Definido;
82718285;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 229,23;Emitida -;;;;;Não Definido;
82718410;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 173,25;Emitida -;;;;;Não Definido;
82718553;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 200,50;Emitida -;;;;;Não Definido;
82718624;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 169,40;Emitida -;;;;;Não Definido;
82718771;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 656,75;Emitida -;;;;;Não Definido;
82719289;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 199,82;Emitida -;;;;;Não Definido;
82719323;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 479,24;Emitida -;;;;;Não Definido;
82719646;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.308,03;Emitida -;;;;;Não Definido;
82719815;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 154,40;Emitida -;;;;;Não Definido;
82719968;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 264,82;Emitida -;;;;;Não Definido;
82719994;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 508,43;Emitida -;;;;;Não Definido;
82720225;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.079,11;Emitida -;;;;;Não Definido;
82720340;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 157,66;Emitida -;;;;;Não Definido;
82720470;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 184,44;Emitida -;;;;;Não Definido;
82720532;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 374,67;Emitida -;;;;;Não Definido;
82720678;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 285,50;Emitida -;;;;;Não Definido;
82720711;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 673,14;Emitida -;;;;;Não Definido;
82720792;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 189,90;Emitida -;;;;;Não Definido;
82720812;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 172,35;Emitida -;;;;;Não Definido;
82720915;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 231,88;Emitida -;;;;;Não Definido;
82721258;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 915,84;Emitida -;;;;;Não Definido;
82721282;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.535,67;Emitida -;;;;;Não Definido;
82721452;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 200,27;Emitida -;;;;;Não Definido;
82721643;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.673,09;Emitida -;;;;;Não Definido;
82721767;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 630,64;Emitida -;;;;;Não Definido;
82721842;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.149,77;Emitida -;;;;;Não Definido;
82722145;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 175,22;Cancelada -;;;;;Não Definido;
82722227;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 203,99;Emitida -;;;;;Não Definido;
82722320;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 168,58;Emitida -;;;;;Não Definido;
82722371;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 349,33;Emitida -;;;;;Não Definido;
82722577;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 200,35;Emitida -;;;;;Não Definido;
82722893;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 371,79;Emitida -;;;;;Não Definido;
82723144;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 342,61;Emitida -;;;;;Não Definido;
82723206;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 354,20;Emitida -;;;;;Não Definido;
82723338;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 153,99;Emitida -;;;;;Não Definido;
82723346;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 193,12;Emitida -;;;;;Não Definido;
82723668;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 208,83;Emitida -;;;;;Não Definido;
82723688;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 207,36;Emitida -;;;;;Não Definido;
82723695;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 5.656,50;Emitida -;;;;;Não Definido;
82723888;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 403,95;Emitida -;;;;;Não Definido;
82723996;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.046,85;Emitida -;;;;;Não Definido;
82724025;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 239,74;Emitida -;;;;;Não Definido;
82724139;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 817,58;Emitida -;;;;;Não Definido;
82724290;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 172,18;Emitida -;;;;;Não Definido;
82724387;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 202,64;Emitida -;;;;;Não Definido;
82724469;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.550,99;Emitida -;;;;;Não Definido;
82724511;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 479,15;Emitida -;;;;;Não Definido;
82724551;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 185,10;Emitida -;;;;;Não Definido;
82724640;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 679,77;Emitida -;;;;;Não Definido;
82724678;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 455,04;Emitida -;;;;;Não Definido;
82724764;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 662,75;Emitida -;;;;;Não Definido;
82724851;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 250,73;Emitida -;;;;;Não Definido;
82724978;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 156,80;Emitida -;;;;;Não Definido;
82725035;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 270,30;Emitida -;;;;;Não Definido;
82725089;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 186,67;Emitida -;;;;;Não Definido;
82725118;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 331,23;Emitida -;;;;;Cancelado;
82725220;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 205,16;Emitida -;;;;;Não Definido;
82725311;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 301,68;Emitida -;;;;;Não Definido;
82725514;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.749,07;Emitida -;;;;;Não Definido;
82725550;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 216,61;Emitida -;;;;;Não Definido;
82725726;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 623,05;Emitida -;;;;;Não Definido;
82725838;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 253,54;Emitida -;;;;;Não Definido;
82725976;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 210,60;Emitida -;;;;;Não Definido;
82726196;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 239,55;Emitida -;;;;;Não Definido;
82726398;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 160,99;Emitida -;;;;;Não Definido;
82726477;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 212,63;Emitida -;;;;;Não Definido;
82726567;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 290,77;Emitida -;;;;;Não Definido;
82726944;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 403,56;Emitida -;;;;;Não Definido;
82727219;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 312,05;Emitida -;;;;;Não Definido;
82727259;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 198,12;Emitida -;;;;;Não Definido;
82727604;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 230,57;Emitida -;;;;;Não Definido;
82728671;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 262,28;Emitida -;;;;;Não Definido;
82731001;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 201,12;Emitida -;;;;;Não Definido;
82731702;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 976,76;Emitida -;;;;;Não Definido;
82732011;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 964,18;Emitida -;;;;;Não Definido;
82732163;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 301,09;Emitida -;;;;;Não Definido;
82732426;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 213,32;Emitida -;;;;;Não Definido;
82732458;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 255,05;Emitida -;;;;;Não Definido;
82732653;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 263,57;Emitida -;;;;;Não Definido;
82732661;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 223,30;Emitida -;;;;;Não Definido;
82732847;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.806,26;Emitida -;;;;;Não Definido;
82732934;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 333,93;Emitida -;;;;;Não Definido;
82733007;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 970,06;Emitida -;;;;;Não Definido;
82733094;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 529,69;Emitida -;;;;;Não Definido;
82733118;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 163,10;Emitida -;;;;;Não Definido;
82733193;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 229,05;Emitida -;;;;;Não Definido;
82733262;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 953,47;Emitida -;;;;;Não Definido;
82733286;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.284,85;Emitida -;;;;;Não Definido;
82734454;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 233,45;Emitida -;;;;;Não Definido;
82734635;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 194,08;Emitida -;;;;;Não Definido;
82734674;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 236,34;Emitida -;;;;;Não Definido;
82734735;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.553,16;Emitida -;;;;;Não Definido;
82734799;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 3.685,14;Emitida -;;;;;Não Definido;
82734861;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 758,46;Emitida -;;;;;Não Definido;
82735152;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 262,40;Emitida -;;;;;Não Definido;
82735190;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 169,70;Emitida -;;;;;Cancelado;
82735691;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 309,39;Emitida -;;;;;Não Definido;
82735877;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 190,65;Emitida -;;;;;Não Definido;
82735981;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 277,91;Emitida -;;;;;Não Definido;
82736346;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 654,31;Emitida -;;;;;Não Definido;
82736719;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 578,55;Emitida -;;;;;Não Definido;
82736941;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 184,49;Emitida -;;;;;Não Definido;
82737098;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 306,07;Emitida -;;;;;Não Definido;
82737217;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 312,93;Emitida -;;;;;Não Definido;
82737763;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.791,85;Emitida -;;;;;Não Definido;
82738122;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 4.134,74;Emitida -;;;;;Não Definido;
82738801;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.181,45;Emitida -;;;;;Não Definido;
82738957;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 182,35;Emitida -;;;;;Não Definido;
82739082;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.340,95;Emitida -;;;;;Não Definido;
82739280;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.509,81;Emitida -;;;;;Não Definido;
82739515;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 215,62;Emitida -;;;;;Não Definido;
82740061;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 222,45;Emitida -;;;;;Não Definido;
82740237;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 181,03;Emitida -;;;;;Não Definido;
82740738;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 399,08;Emitida -;;;;;Não Definido;
82741273;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 3.009,06;Emitida -;;;;;Não Definido;
82741279;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 488,50;Emitida -;;;;;Não Definido;
82741433;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 674,57;Emitida -;;;;;Não Definido;
82741626;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 854,55;Emitida -;;;;;Não Definido;
82741992;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 182,61;Emitida -;;;;;Não Definido;
82743241;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 206,26;Emitida -;;;;;Não Definido;
82743256;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 204,37;Emitida -;;;;;Não Definido;
82743941;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 589,30;Emitida -;;;;;Não Definido;
82744027;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 206,73;Emitida -;;;;;Não Definido;
82744177;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.185,46;Emitida -;;;;;Não Definido;
82744192;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 212,91;Emitida -;;;;;Não Definido;
82744335;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 250,21;Emitida -;;;;;Não Definido;
82744367;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 186,21;Emitida -;;;;;Não Definido;
82744523;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 270,82;Emitida -;;;;;Não Definido;
82744674;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 173,11;Emitida -;;;;;Não Definido;
82744712;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 152,98;Emitida -;;;;;Não Definido;
82744727;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 460,38;Emitida -;;;;;Não Definido;
82744741;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 236,19;Emitida -;;;;;Não Definido;
82744751;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 240,35;Emitida -;;;;;Não Definido;
82744984;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 233,37;Emitida -;;;;;Não Definido;
82745480;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 218,33;Emitida -;;;;;Não Definido;
82745575;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 173,86;Emitida -;;;;;Não Definido;
82745668;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 804,98;Emitida -;;;;;Não Definido;
82745998;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 352,50;Emitida -;;;;;Não Definido;
82746100;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 850,94;Emitida -;;;;;Não Definido;
82746146;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 394,63;Emitida -;;;;;Não Definido;
82746207;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 361,91;Emitida -;;;;;Não Definido;
82746241;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 229,78;Emitida -;;;;;Não Definido;
82746262;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 509,88;Emitida -;;;;;Não Definido;
82746317;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 318,98;Emitida -;;;;;Não Definido;
82746347;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 204,22;Emitida -;;;;;Não Definido;
82746452;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.006,54;Emitida -;;;;;Não Definido;
82746490;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 687,89;Emitida -;;;;;Não Definido;
82746532;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 234,13;Emitida -;;;;;Não Definido;
82746697;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 243,18;Emitida -;;;;;Não Definido;
82746739;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 12.238,59;Emitida -;;;;;Não Definido;
82746963;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 471,76;Emitida -;;;;;Não Definido;
82747006;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.356,01;Emitida -;;;;;Não Definido;
82747220;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 531,77;Emitida -;;;;;Não Definido;
82747351;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 558,17;Emitida -;;;;;Não Definido;
82747558;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 10.307,10;Emitida -;;;;;Não Definido;
82747714;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 268,40;Emitida -;;;;;Não Definido;
82747879;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 201,30;Emitida -;;;;;Não Definido;
82748169;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 5.369,60;Emitida -;;;;;Não Definido;
82748307;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 507,81;Emitida -;;;;;Não Definido;
82748361;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.340,04;Emitida -;;;;;Não Definido;
82748565;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.385,66;Emitida -;;;;;Não Definido;
82748569;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.959,78;Emitida -;;;;;Não Definido;
82748778;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 207,61;Emitida -;;;;;Não Definido;
